image_path,label
train/Apple___Cedar_apple_rust/cdb4821f-1d1b-4f61-982f-2057ca1b7ecb___FREC_C.Rust 4270.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/18ba5927-bf67-47ff-bdcf-11056e368b60___FREC_C.Rust 4258.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/46b6b57e-9c90-4de7-9fb1-b8b674d51f38___FREC_C.Rust 9857.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/492e83ef-7407-42f1-a0e2-e272cf1cdbc1___FREC_C.Rust 0024.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/91ba83a7-5138-4cec-9fe4-e8729484836b___FREC_C.Rust 0058.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/3ea747af-ed9d-44f1-a8b6-61503adf0a4b___FREC_C.Rust 4174.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/99efeabc-dafd-45ca-8111-91ec6aae3a7b___FREC_C.Rust 4089.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/0fbdccdc-fb96-475a-92bb-65734592c895___FREC_C.Rust 3619.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/b20f66dd-3447-4d83-96d8-b63d03741f47___FREC_C.Rust 3621.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/6ddafe85-27e6-4ca2-915f-2db6015cdf29___FREC_C.Rust 3983.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/90bff1e0-f71d-4963-93cb-8a9a16f49e74___FREC_C.Rust 9939.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/d4547913-b1ce-4620-b078-dbf24ea71764___FREC_C.Rust 4197.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/4e469367-da28-4b4b-a06e-18d64f0433bc___FREC_C.Rust 4014.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/f2c49716-d630-4dfa-8104-e98b8a9d7497___FREC_C.Rust 9897.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/5ba35826-8831-4638-a443-5c28f80c4de8___FREC_C.Rust 0212.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/57a522fe-b1f4-47e0-9b4c-b30635b402f7___FREC_C.Rust 4226.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/92d7ce46-da77-4c87-a58b-81a44b0a9a58___FREC_C.Rust 4351.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/d4cda9ab-6b06-4551-ad3d-ee61dd78450a___FREC_C.Rust 3592.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/9251881a-0cf0-48e1-80c5-562704abb40c___FREC_C.Rust 3681.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/e0d2045f-215f-4aeb-be90-0859ce7c49cc___FREC_C.Rust 3613.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/57be14d8-a24b-4354-acce-98b3a47f4512___FREC_C.Rust 4057.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/5d4e82f2-d720-45fa-b913-13773583ee0f___FREC_C.Rust 4181.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/9b3023a6-f35a-46b4-be98-022eb2ac42e4___FREC_C.Rust 9801.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/69ceb6f0-6e63-4676-90a6-288ae97b0c2f___FREC_C.Rust 0107.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/23f6e0fa-3860-48a5-a3f4-4e64b54a3046___FREC_C.Rust 4336.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/fb27b16c-4ac1-45e9-abd2-487a1a528fb0___FREC_C.Rust 0206.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/7d3aae9a-3fdd-4b83-b41f-7dd3e0400986___FREC_C.Rust 3616.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/db3ca396-a1ed-416d-902e-9265335cf132___FREC_C.Rust 3711.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/1b567c7d-1041-4240-a56c-8ea94e6252b4___FREC_C.Rust 4245.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/b75430d8-c8a2-4620-9bbb-88c301cba700___FREC_C.Rust 4385.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/a5644e1f-cc61-4ecc-a642-a39cb32cf157___FREC_C.Rust 4450.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/09239528-a0a0-4a2d-af03-c5d5f7a27710___FREC_C.Rust 4024.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/5367e167-14f3-4d65-bd93-4c4b693e0bc7___FREC_C.Rust 4109.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/a6ff61c5-74e4-48a5-b3c4-f8a80d3a1eca___FREC_C.Rust 4327.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/84eda310-5cbd-4de7-949d-471213cd0016___FREC_C.Rust 3679.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/d836e354-b8ec-4747-abb6-a92804c390b5___FREC_C.Rust 0023.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/7e32ce27-bc89-4fca-9f49-c50de91210d1___FREC_C.Rust 4425.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/8e50e865-0621-442a-945d-f402f328151b___FREC_C.Rust 3699.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/1440b8ad-ba66-44dc-aeff-13515fe5eb68___FREC_C.Rust 3816.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/30ae56d0-6974-4ad2-b4bf-486a97dcff5f___FREC_C.Rust 4088.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/f02732b5-5250-4c05-80cf-fa68e71fee69___FREC_C.Rust 0234.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/3dde7bc6-90e6-4057-a1e7-c2580ccf03a2___FREC_C.Rust 0092.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/56cc0223-46b0-44d3-ba43-66d3def44f1d___FREC_C.Rust 3834.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/fc477749-2fe6-48a5-9393-5eedeb7cedc3___FREC_C.Rust 3826.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/5cc20b25-edc1-4ec9-afc8-c19a5ef1cfda___FREC_C.Rust 3540.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/7ce07da8-973f-467f-98af-642a1ffbea04___FREC_C.Rust 4334.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/60ecab05-90df-45d5-8a50-edb8635aac87___FREC_C.Rust 4155.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/290ad123-7702-4219-9773-17e07f22438c___FREC_C.Rust 4444.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/cf65a122-3455-40dc-8ba0-f6f71c4b0782___FREC_C.Rust 3673.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/d46c67aa-e05c-48f7-9287-fbc727396c9e___FREC_C.Rust 4036.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/42bbd61a-bfa0-4adf-a064-407165f70ecf___FREC_C.Rust 4199.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/d64bd246-5ab0-4b1e-b522-3f69668214d1___FREC_C.Rust 4290.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/3b1e5132-71dd-4e75-b04a-513a3851ca02___FREC_C.Rust 4439.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/2ac8d689-f30a-4eee-a856-86c92f8dcbd2___FREC_C.Rust 3952.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/7ddc6bbf-42d1-4c84-b695-88077058656f___FREC_C.Rust 4079.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/dc75b693-0cd6-4a48-b0a0-e442070df2cc___FREC_C.Rust 9951.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/3dcf5bf7-744a-439e-881b-10f73fd83616___FREC_C.Rust 3642.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/d523dfa0-a337-44db-a994-669ac6e0a87c___FREC_C.Rust 4006.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/f5a27cbb-be27-4416-b9ae-a811e885c131___FREC_C.Rust 3788.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/2770fd33-4612-4c09-80a7-dbac2ec8ff82___FREC_C.Rust 4049.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/a88eb7c4-930a-448e-923e-bef22327fe25___FREC_C.Rust 0044.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/77f413dd-06cd-4e01-92f9-fdb8d0320b68___FREC_C.Rust 0089.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/82ecdc54-ded2-4767-b865-c1df8ac85eaf___FREC_C.Rust 0128.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/04da297e-5238-41b1-a8a0-0c87c6c2f21f___FREC_C.Rust 4394.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/3ef85bf3-728f-46d7-95cc-a5bddf34db98___FREC_C.Rust 3885.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/a3bfb6c7-1f1e-407a-a2cf-40b316896185___FREC_C.Rust 9819.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/fdaecc2c-c48c-447d-9cdc-5d52efdc979a___FREC_C.Rust 3858.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/a0277f94-ece7-4f93-8b26-adea371f0a32___FREC_C.Rust 9917.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/32ba7e2f-7ad8-480e-9f37-28469e6802af___FREC_C.Rust 9811.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/94d6b99f-2ac4-4a88-823f-3c607358d057___FREC_C.Rust 9826.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/1ec3e679-2b1e-4243-9e62-67f8f04314b3___FREC_C.Rust 4328.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/b2723e0b-7e61-48ae-b50e-0cee5d437cb3___FREC_C.Rust 3823.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/b1a2c1e8-e1a6-4d25-9d5b-1488e9d8b0ee___FREC_C.Rust 3938.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/2dd8a8e6-8774-49a9-a712-9fa6b9ef21f3___FREC_C.Rust 3594.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/11a41b2a-5bf3-458a-801c-0898dd280c1e___FREC_C.Rust 9874.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/9d03ec86-ab87-4193-8589-9cfeada9fe70___FREC_C.Rust 4442.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/e1140e29-f2c5-43ca-b69c-981f278d0b86___FREC_C.Rust 3569.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/097f37e1-d490-42e6-84d2-51e5385bf886___FREC_C.Rust 9861.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/27d7abba-647b-4f0c-aa4a-3978dccd4f5b___FREC_C.Rust 4092.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/8c16e58c-0272-4c95-a53c-1984bd6bb83e___FREC_C.Rust 0059.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/064b14b5-af1b-4bcf-afe7-a061e5669dbb___FREC_C.Rust 9839.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/2af1177b-1a2f-4dbe-b7f1-93118342d44e___FREC_C.Rust 0036.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/7ba80ce1-562a-404b-a8e9-273cd917081a___FREC_C.Rust 9833.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/adc62175-3fb6-4273-81d2-818c75ba0ab1___FREC_C.Rust 0233.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/edf726ff-0eff-46a5-90d3-23badf249c46___FREC_C.Rust 9972.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/ad8d7957-d361-44cd-ab49-f58e23870614___FREC_C.Rust 0110.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/112cfc79-00ab-4920-a235-977c134bdb5d___FREC_C.Rust 4365.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/4fd1cebf-96dd-4786-b1df-021dac153ca7___FREC_C.Rust 9953.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/8306d4f0-6a4f-4f02-86ca-72b1a950f420___FREC_C.Rust 0175.JPG,Apple___Cedar_apple_rust
train/Apple___Cedar_apple_rust/af89cf7a-446b-4a39-b454-99a611c10ed2___FREC_C.Rust 3862.JPG,Apple___Cedar_apple_rust
train/Apple___healthy/ac9eef55-7ba7-4663-913a-6c68fc5b3376___RS_HL 5696.JPG,Apple___healthy
train/Apple___healthy/d76e79e5-2cd5-4a03-9354-5759b2741210___RS_HL 7980.JPG,Apple___healthy
train/Apple___healthy/df61d058-fa1e-4636-97e8-3e1d567fddd9___RS_HL 6139.JPG,Apple___healthy
train/Apple___healthy/11beda66-01e9-4bfd-be37-c0f8646d1478___RS_HL 6271.JPG,Apple___healthy
train/Apple___healthy/c96313e1-59f4-4c05-ba19-a03a613b7d6c___RS_HL 5707.JPG,Apple___healthy
train/Apple___healthy/603b96cc-3237-4ddf-97b9-11ddbf4840f0___RS_HL 7598.JPG,Apple___healthy
train/Apple___healthy/d1dd75fa-e0f8-4942-b530-5f6371ac9bc8___RS_HL 7427.JPG,Apple___healthy
train/Apple___healthy/d27854b1-51af-4804-a928-9305d63f2db1___RS_HL 6181.JPG,Apple___healthy
train/Apple___healthy/62e8755e-c7c8-4eb9-b937-4dd4f1e14723___RS_HL 7339.JPG,Apple___healthy
train/Apple___healthy/456779f4-b7a7-4980-94ee-1798491ca888___RS_HL 7415.JPG,Apple___healthy
train/Apple___healthy/2922187c-ac88-45e4-96ae-2aa396d50bda___RS_HL 5700.JPG,Apple___healthy
train/Apple___healthy/8cf66a75-d71b-4808-a251-c929ecfa80bc___RS_HL 7514.JPG,Apple___healthy
train/Apple___healthy/cdd69da3-ed98-4c7f-9ee9-f0673820a56a___RS_HL 7631.JPG,Apple___healthy
train/Apple___healthy/953076be-ed87-4a45-a553-48cd555b63bb___RS_HL 7888.JPG,Apple___healthy
train/Apple___healthy/2e403d36-e4f2-4323-a78c-5a7330f1083c___RS_HL 7857.JPG,Apple___healthy
train/Apple___healthy/1f2a82f5-af63-46b8-9c18-d8b9567db343___RS_HL 7849.JPG,Apple___healthy
train/Apple___healthy/367d7a43-f910-4714-918f-f4b9ffde5a91___RS_HL 7692.JPG,Apple___healthy
train/Apple___healthy/523a77ee-6f19-4887-a35f-6ab14d47740b___RS_HL 8079.JPG,Apple___healthy
train/Apple___healthy/f9952d3a-f286-4863-8667-b8921416b8be___RS_HL 5810.JPG,Apple___healthy
train/Apple___healthy/c8f83443-9ab6-483b-99e2-d90760e32ea3___RS_HL 7535.JPG,Apple___healthy
train/Apple___healthy/d6318793-dacc-4b58-bb19-043324042180___RS_HL 7246.JPG,Apple___healthy
train/Apple___healthy/34960f92-a973-4d36-b388-f63b339b86bc___RS_HL 6167.JPG,Apple___healthy
train/Apple___healthy/9aa3bace-83a4-4572-a2b2-cc12dcb4cafa___RS_HL 5742.JPG,Apple___healthy
train/Apple___healthy/238ba7d8-807f-4af5-8524-5259b80cff9e___RS_HL 8119.JPG,Apple___healthy
train/Apple___healthy/9ac93ab7-5e33-46f3-9db7-008edcf15f30___RS_HL 5787.JPG,Apple___healthy
train/Apple___healthy/f0327e86-a56c-4ed1-bcdb-ed0a46ccd5a9___RS_HL 5926.JPG,Apple___healthy
train/Apple___healthy/b681e485-e0a6-489f-b9c9-c67d67e70801___RS_HL 5874.JPG,Apple___healthy
train/Apple___healthy/526782c6-8d24-4438-8255-37422811d33f___RS_HL 7601.JPG,Apple___healthy
train/Apple___healthy/1ecec99b-aeb0-4261-85cf-ac2e8cc80ebd___RS_HL 6073.JPG,Apple___healthy
train/Apple___healthy/fca87ead-171e-4dd8-9b2d-669f69158dc5___RS_HL 6113.JPG,Apple___healthy
train/Apple___healthy/7bf0ddc7-fa85-442b-859b-486b087a4641___RS_HL 5837.JPG,Apple___healthy
train/Apple___healthy/0d6e0971-a3d3-4773-b694-b2161248fdaf___RS_HL 5836.JPG,Apple___healthy
train/Apple___healthy/f584ed58-5d11-42b2-8d84-0bd0108ed2c9___RS_HL 7426.JPG,Apple___healthy
train/Apple___healthy/fe768ce6-56c8-408f-921d-7c7d991bb742___RS_HL 7357.JPG,Apple___healthy
train/Apple___healthy/7873b55d-17cc-4d91-8914-e2473d18b766___RS_HL 8067.JPG,Apple___healthy
train/Apple___healthy/03cb0cf0-04cf-4549-a2b8-44ed75b2e56c___RS_HL 7460.JPG,Apple___healthy
train/Apple___healthy/482fa3b9-4ab6-46ff-b670-ff5ba0f37425___RS_HL 5937.JPG,Apple___healthy
train/Apple___healthy/b228e0e9-6082-4f02-a31e-11077fff799a___RS_HL 8143.JPG,Apple___healthy
train/Apple___healthy/3876f449-0cd6-4910-9321-f56a28621c51___RS_HL 7775.JPG,Apple___healthy
train/Apple___healthy/55a94d0f-ce98-4681-a4d5-a89dc2031b6a___RS_HL 7311.JPG,Apple___healthy
train/Apple___healthy/b9d6a99b-7ffb-47a2-a9f5-e3fedf6c0ec8___RS_HL 8204.JPG,Apple___healthy
train/Apple___healthy/3ee70760-b734-43e2-b29b-aee4daafe6cd___RS_HL 7317.JPG,Apple___healthy
train/Apple___healthy/d99bef24-fac5-4739-8e4e-02465dba4fa8___RS_HL 5686.JPG,Apple___healthy
train/Apple___healthy/6dd6bf2b-b606-46fd-af76-6c9166c7d626___RS_HL 7276.JPG,Apple___healthy
train/Apple___healthy/68fdb88e-755a-47c3-8e60-600533b8a53c___RS_HL 7780.JPG,Apple___healthy
train/Apple___healthy/0bff693d-bab0-4438-9dac-e4503e5e83bb___RS_HL 5741.JPG,Apple___healthy
train/Apple___healthy/3ab37181-78d5-4bf2-8d20-a233d3c685aa___RS_HL 7407.JPG,Apple___healthy
train/Apple___healthy/5d542bd8-d3c1-484e-9cc1-e7c409aff1f8___RS_HL 6197.JPG,Apple___healthy
train/Apple___healthy/0ec3bd54-80a1-4dcd-9411-bcfafd147272___RS_HL 7534.JPG,Apple___healthy
train/Apple___healthy/b7e9a2ff-31e8-4ddc-b739-17a8889715e7___RS_HL 6285.JPG,Apple___healthy
train/Apple___healthy/17af118c-a4aa-49c6-b31b-b7de49b58dfa___RS_HL 7557.JPG,Apple___healthy
train/Apple___healthy/bda31474-87d3-4256-ace8-00d20ef05139___RS_HL 7443.JPG,Apple___healthy
train/Apple___healthy/336c4870-9f2f-4cdc-ba05-f9d27271ef07___RS_HL 7670.JPG,Apple___healthy
train/Apple___healthy/1ceda3e6-3df1-4a82-a5f5-6c62dbd8ccc3___RS_HL 8072.JPG,Apple___healthy
train/Apple___healthy/264deb35-dd16-459c-bbd5-4991f6b21be3___RS_HL 5842.JPG,Apple___healthy
train/Apple___healthy/14e92721-00a0-4696-9392-d3f633082454___RS_HL 5654.JPG,Apple___healthy
train/Apple___healthy/5dba053d-d3b0-49b9-babc-4f1e8e7d3f59___RS_HL 6235.JPG,Apple___healthy
train/Apple___healthy/e2799f4e-65ba-4f57-aa7d-9ac6cfa6c300___RS_HL 6265.JPG,Apple___healthy
train/Apple___healthy/0ce497e6-8184-4ef6-9a9f-c46b66c898c3___RS_HL 6036.JPG,Apple___healthy
train/Apple___healthy/cbc30a63-6c05-405d-b735-0a8eee10192d___RS_HL 5983.JPG,Apple___healthy
train/Apple___healthy/74df20a6-770a-4ab4-87a6-7020c98bc329___RS_HL 8064.JPG,Apple___healthy
train/Apple___healthy/0d01a8a3-9faa-4a1f-afe0-be6bffa42056___RS_HL 6204.JPG,Apple___healthy
train/Apple___healthy/8130bd33-0680-4140-84c5-85f11c6c34ff___RS_HL 7397.JPG,Apple___healthy
train/Apple___healthy/96dce078-e196-4d9b-837a-570480acdf6d___RS_HL 7890.JPG,Apple___healthy
train/Apple___healthy/da781038-1b3d-4934-8927-9477efa7d5ec___RS_HL 5815.JPG,Apple___healthy
train/Apple___healthy/f7ac955e-05a2-455a-88aa-2771234e9be0___RS_HL 7530.JPG,Apple___healthy
train/Apple___healthy/e1ba14eb-adfc-4b8f-91ec-cb6fa892f501___RS_HL 7633.JPG,Apple___healthy
train/Apple___healthy/9ec4f654-e45e-4910-8b1f-8b9825cefbd1___RS_HL 8173.JPG,Apple___healthy
train/Apple___healthy/72e2d888-0fd6-4bd0-be79-82715f062290___RS_HL 7621.JPG,Apple___healthy
train/Apple___healthy/9992b9d9-9301-476c-b0a7-7b68ee8a47e5___RS_HL 6014.JPG,Apple___healthy
train/Apple___healthy/6dea065f-3b56-4372-a04a-ab6d20e47234___RS_HL 7453.JPG,Apple___healthy
train/Apple___healthy/1cb890ab-c267-467f-abbc-be9023cb55ff___RS_HL 5667.JPG,Apple___healthy
train/Apple___healthy/14a71f70-0cd9-416c-88c9-5a76e0473e07___RS_HL 7884.JPG,Apple___healthy
train/Apple___healthy/707ef394-bd7d-463c-86b8-4a13464bc6e0___RS_HL 7555.JPG,Apple___healthy
train/Apple___healthy/3c5ca000-1c26-46bf-8974-fd6599744059___RS_HL 7596.JPG,Apple___healthy
train/Apple___healthy/d57beb14-b60a-431f-8a41-17a342cba57a___RS_HL 5737.JPG,Apple___healthy
train/Apple___healthy/786696fd-ef1f-4e75-9ddd-250b628d9fe3___RS_HL 6199.JPG,Apple___healthy
train/Apple___healthy/4cd37f4e-557b-4317-8772-21abd1efec65___RS_HL 7420.JPG,Apple___healthy
train/Apple___healthy/6935b4ee-4f53-4f11-b2bf-d9e7db6dcaa9___RS_HL 7253.JPG,Apple___healthy
train/Apple___healthy/1490daeb-9cfb-4456-bb27-dd836f9e07a6___RS_HL 5959.JPG,Apple___healthy
train/Apple___healthy/53b0c397-52b3-40c1-9ef5-c52b6ae7f4bb___RS_HL 6329.JPG,Apple___healthy
train/Apple___healthy/94e40c05-1631-42bc-99b8-ec4afafd8d7b___RS_HL 5710.JPG,Apple___healthy
train/Apple___healthy/74d4928f-5a36-4f9b-acbe-be50736d397d___RS_HL 8169.JPG,Apple___healthy
train/Apple___healthy/1141dcab-cf2a-40e4-8b19-a33aa318f875___RS_HL 5689.JPG,Apple___healthy
train/Apple___healthy/36b2cda3-5c11-45e2-962e-d9d9ba5a4896___RS_HL 7711.JPG,Apple___healthy
train/Apple___healthy/db172d76-ff08-4bd5-bd0b-6231f432434a___RS_HL 5725.JPG,Apple___healthy
train/Apple___healthy/49c357ef-7887-43d3-a478-85486e70e2d3___RS_HL 5656.JPG,Apple___healthy
train/Apple___healthy/dc456961-360a-419b-abb7-b3de3963742a___RS_HL 6055.JPG,Apple___healthy
train/Apple___healthy/d88aa4e9-2d7d-4bd6-9a1d-e2f5a77507ff___RS_HL 7673.JPG,Apple___healthy
train/Apple___healthy/9fd4b6dc-c72b-4a90-b9c6-e5518f237d90___RS_HL 5760.JPG,Apple___healthy
train/Apple___healthy/1c85fc77-1843-4a85-8f21-107385d5873c___RS_HL 7272.JPG,Apple___healthy
train/Apple___healthy/d2fc2f4e-9094-4e38-bc7a-f40c5c059280___RS_HL 8170.JPG,Apple___healthy
train/Apple___healthy/4221a70d-e5ef-44c7-843f-098a1fe0bfe3___RS_HL 8085.JPG,Apple___healthy
train/Apple___healthy/3829531e-aa99-481f-ab73-23690ea06417___RS_HL 8144.JPG,Apple___healthy
train/Apple___healthy/1ff38f29-401d-4ec7-a99a-c4d3ccf42efc___RS_HL 7498.JPG,Apple___healthy
train/Apple___healthy/84ed8ffd-a47f-4b52-befa-938a10012a4c___RS_HL 6135.JPG,Apple___healthy
train/Apple___healthy/8cc94307-16b9-4e2c-a786-5ba504d244c3___RS_HL 7799.JPG,Apple___healthy
train/Apple___healthy/f18afd6d-b745-4c09-b615-b1b6200bcd89___RS_HL 7683.JPG,Apple___healthy
train/Apple___healthy/4eab95ce-76ec-4bd2-9cc6-f39747569750___RS_HL 5958.JPG,Apple___healthy
train/Apple___healthy/f17a1770-7878-4f53-a432-e93429328836___RS_HL 6090.JPG,Apple___healthy
train/Blueberry___healthy/a97920b0-c8a6-438f-8885-d1625541c5c6___RS_HL 0520.JPG,Blueberry___healthy
train/Blueberry___healthy/1028b44c-e8ab-4710-a42c-92ac9be9117d___RS_HL 2279.JPG,Blueberry___healthy
train/Blueberry___healthy/498e4e9e-80c8-4873-a4e2-323ca11d7238___RS_HL 5372.JPG,Blueberry___healthy
train/Blueberry___healthy/f4ffe8a6-b7a7-4e62-bbb0-3f1383e47abd___RS_HL 5302.JPG,Blueberry___healthy
train/Blueberry___healthy/36193f6e-9233-4358-a441-664b38f0f5d6___RS_HL 2263.JPG,Blueberry___healthy
train/Blueberry___healthy/1775f774-ea3a-45b5-9295-42a64d933600___RS_HL 5370.JPG,Blueberry___healthy
train/Blueberry___healthy/6cb8c035-59e3-4691-b88b-adc9c1d7f702___RS_HL 0419.JPG,Blueberry___healthy
train/Blueberry___healthy/7838edca-a4dd-4e7d-a9e0-eed76e041746___RS_HL 0516.JPG,Blueberry___healthy
train/Blueberry___healthy/4cf8b36c-a8ee-432e-95ce-9c7ac5f70713___RS_HL 5242.JPG,Blueberry___healthy
train/Blueberry___healthy/90315e90-cc72-4629-b750-25556c8a2a32___RS_HL 5171.JPG,Blueberry___healthy
train/Blueberry___healthy/4f5b466d-17a5-42fd-91fa-64c0242252c1___RS_HL 5383.JPG,Blueberry___healthy
train/Blueberry___healthy/b69d1f42-0b4e-4d17-b953-d569e2feee06___RS_HL 0667.JPG,Blueberry___healthy
train/Blueberry___healthy/2221aa0f-b66e-4b48-a6e6-84904977189b___RS_HL 4949.JPG,Blueberry___healthy
train/Blueberry___healthy/1cbf66bf-6df6-4c25-a6b1-a00e2d2b2578___RS_HL 4913.JPG,Blueberry___healthy
train/Blueberry___healthy/905b2628-a470-4090-ae9b-82868ee473c5___RS_HL 2572.JPG,Blueberry___healthy
train/Blueberry___healthy/f950b682-f696-4c77-8d04-1c3cfd42ef5a___RS_HL 0411.JPG,Blueberry___healthy
train/Blueberry___healthy/e623ffc6-6ad2-43b4-84df-bd3a8ca46a14___RS_HL 0412.JPG,Blueberry___healthy
train/Blueberry___healthy/e221bf4d-f6cc-430c-86b8-9a17eefaef3d___RS_HL 0514.JPG,Blueberry___healthy
train/Blueberry___healthy/bafd9520-a306-441b-8f0f-8fdd5ff0f3d3___RS_HL 2375.JPG,Blueberry___healthy
train/Blueberry___healthy/f6993189-da0b-403e-8889-ec75d5b7b1e0___RS_HL 0719.JPG,Blueberry___healthy
train/Blueberry___healthy/43d2e042-eebe-4142-b44d-eedfa1899eff___RS_HL 5206.JPG,Blueberry___healthy
